"","ID","Desired.Direction","Critical","Agency.Number","UAAgyConcat","Agency.Full.Name.y","Unit.of.Appropriation","U.A.Name","2019","2023","2016","2021","2018","2017","2020","2022","Success","Service","Goal","Indicator","Target.MMR","YTDScaled","Avg3yr","Avg5yr","OneYrImproving","ThreeYrImproving","FiveYrImproving"
"910",11043,"Down","No","57","571","Fire Department of New York","1","EXECUTIVE ADMINISTRATIVE",68.6,68.3,80.1,70.3,83.9,82.8,66.1,81.4,NA,"Agency-wide Management","agencywide indicators","Firefighter/ fire officer service-connected injury rate (per 10,000 runs)",NA,68.3,72.6,74.06,"Improving","Improving","Improving"
"911",11046,"Up","No",NA,NA,NA,NA,NA,472570.75,501584.13891773,NA,312082,341671.83,NA,413921,447782,NA,"Develop and build physical assets and infrastructure in all five boroughs.","Support industry growth by improving the connectivity and livability of neighborhoods and investing in infrastructure and area-wide redevelopment.","NYC Ferry - Average monthly ridership",NA,501584.13891773,391261.666666667,397605.516,"Improving","Improving","Improving"
"912",11053,"Down","Yes","850","8501","Department of Design and Construction","1","PERSONAL SERVICES",1,0,NA,0,0,NA,0,0,NA,"Design and build quality public buildings and infrastructure.","Meet quality assurance and site safety standards for all active projects.","Construction-related fatalities on DDC-managed construction sites*",NA,0,0,0.2,"Improving","Improving","Improving"
"913",11054,"Down","Yes","850","8501","Department of Design and Construction","1","PERSONAL SERVICES",26,14.2469390012508,NA,23,32,NA,14,24,NA,"Design and build quality public buildings and infrastructure.","Meet quality assurance and site safety standards for all active projects.","Construction-related injuries on DDC-managed construction sites",NA,14.2469390012508,20.3333333333333,23.8,"Improving","Improving","Improving"
"914",11055,"Down","No","850","8501","Department of Design and Construction","1","PERSONAL SERVICES",24,13.9913821197089,NA,23,32,NA,14,24,NA,"Design and build quality public buildings and infrastructure.","Meet quality assurance and site safety standards for all active projects.","Construction-related accidents on DDC-managed construction sites",NA,13.9913821197089,20.3333333333333,23.4,"Improving","Improving","Improving"
"915",11056,"Up","Yes",NA,NA,NA,NA,NA,2933,2290.60675343691,1410,1411,2903,3449,2127,1663,NA,"3 Engage residents and connect them to best-in-class social services.","3b Increase employment opportunities for NYCHA residents.","Resident job placements - total",NA,2290.60675343691,1733.66666666667,2207.4,"Improving","Improving","Improving"
"916",11058,"Up","No","801","8011","Small Business Services","1","DEPT. OF BUSINESS P.S.",19671,29892.7013865418,14128,18901,19842,18352,20872,26688,NA,"Help businesses start, operate and expand in New York City.","Ensure that businesses and entrepreneurs have easy access to a variety of high quality support services.","Number of unique customers and businesses served",NA,29892.7013865418,22153.6666666667,21194.8,"Improving","Improving","Improving"
"917",11070,"Up","No",NA,NA,NA,NA,NA,99,100,98.8,100,99,100,100,99,"Met_Goal","2 (Re)build, expand and preserve public housing and affordable housing stock","2c Increase access to affordable housing in privately-owned units.","Funded Section 8 vouchers occupied units (%)",97,100,99.6666666666667,99.4,"Improving","Improving","Improving"
"918",11074,"Down","No","836","8363","Department of Finance","3","PROPERTY",382,477,504,442,324,435,408,452,NA,"Bill and collect property and other taxes.","Increase the proportion of individuals and businesses that are in compliance with tax and revenue laws.","Average turnaround time for field audits (days)",NA,477,434,401.6,"Not_Improving","Not_Improving","Not_Improving"
"919",11075,"Down","No","836","8363","Department of Finance","3","PROPERTY",175,220,220,201,175,165,175,230,NA,"Bill and collect property and other taxes.","Increase the proportion of individuals and businesses that are in compliance with tax and revenue laws.","Average turnaround time for non-field audits (days)",NA,220,202,191.2,"Improving","Not_Improving","Not_Improving"
"920",11077,"Up","No","836","8369","Department of Finance","9","CITY SHERIFF",55.9,57.3,58.3,61.3,61.4,63.3,55.3,60.7,NA,"Serve and execute legal processes and mandates","Increase the proportion of judgments, orders and warrants that are successfully served/executed.","Orders of Protection successfully served (%)",NA,57.3,59.1,58.92,"Not_Improving","Not_Improving","Not_Improving"
"921",11078,"Up","No","836","8369","Department of Finance","9","CITY SHERIFF",75.9,58.2,80.6,61.4,72.7,71.9,78.2,79.3,NA,"Serve and execute legal processes and mandates","Increase the proportion of judgments, orders and warrants that are successfully served/executed.","Arrest warrants successfully executed (%)",NA,58.2,72.9666666666667,73.5,"Not_Improving","Not_Improving","Not_Improving"
"922",11079,"Up","No","836","8369","Department of Finance","9","CITY SHERIFF",77.8,47.5,87.5,40.2,80.2,83.1,62.1,49.5,NA,"Serve and execute legal processes and mandates","Increase the proportion of judgments, orders and warrants that are successfully served/executed.","Property seizure orders successfully executed (%)",NA,47.5,50.6,61.96,"Not_Improving","Not_Improving","Not_Improving"
"923",11080,"Up","No","836","8369","Department of Finance","9","CITY SHERIFF",63.2,56.9,59.2,65.6,65.1,62.2,63.6,59,NA,"Serve and execute legal processes and mandates","Increase the proportion of judgments, orders and warrants that are successfully served/executed.","Child support orders successfully served (%)",NA,56.9,62.7333333333333,63.3,"Not_Improving","Not_Improving","Not_Improving"
"924",11082,"Up","No","836","8361","Department of Finance","1","ADMINISTRATION & PLANNING",91.14,32.09,45.52,81.93,88.01,80.38,94.2,66.39,NA,"Customer Service","Customer service indicators","Calls answered by customer service representative (%)",NA,32.09,80.84,84.334,"Not_Improving","Not_Improving","Not_Improving"
"925",11086,"Up","No","816","816108","Department of Health and Mental Hygiene","108","MENTAL HYGIENE MANAGEMENT SERVICES - PS",15174,15251.6696574243,13293,15949,14098,13612,16383,15080,"Did_Not_Meet","Prevent and address mental Illness, developmental disabilities, and substance misuse.","Reduce the adverse health consequences of substance misuse.","Buprenorphine patients (CY)",16919,15251.6696574243,15804,15336.8,"Improving","Not_Improving","Not_Improving"
"926",11090,"Down","Yes","816","816106","Office of Chief Medical Examiner","106","OFFICE OF CHIEF MEDICAL EXAMINER - PS",16.33,15.29,19.73,15.83,16.61,15.78,15.62,15.03,"Met_Goal","Perform the processes necessary to certify deaths falling within the agency's jurisdiction.","Certify death certificates in a timely manner.","Median time to certify death certificates after initial receipt of decedents' remains (hours)",72,15.29,15.4933333333333,15.884,"Not_Improving","Improving","Improving"
"927",11091,"Down","No","810","8101","Department of Buildings","1","PERSONAL SERVICES",2.04,1.17,3.8,1.22,2.36,2.7,1.92,1.17,NA,"Facilitate safe and compliant development.","Promptly schedule development inspections.","Average days between construction inspection request and inspection",NA,1.17,1.43666666666667,1.742,"Improving","Improving","Improving"
"928",11092,"Down","Yes","810","8101","Department of Buildings","1","PERSONAL SERVICES",2.6,3.09,6.4,3.93,3.9,6.5,2.5,2.8,NA,"Facilitate safe and compliant development.","Promptly schedule development inspections.","Average days between electrical inspection request and inspection",NA,3.09,3.07666666666667,3.146,"Not_Improving","Not_Improving","Improving"
"929",11093,"Down","No","810","8101","Department of Buildings","1","PERSONAL SERVICES",2.38,2.32,3.8,2.88,2.1,3.4,2.51,2.36,NA,"Facilitate safe and compliant development.","Promptly schedule development inspections.","Average days between plumbing inspection request and inspection",NA,2.32,2.58333333333333,2.446,"Improving","Improving","Improving"
"930",11097,"Down","No","816","816106","Office of Chief Medical Examiner","106","OFFICE OF CHIEF MEDICAL EXAMINER - PS",35,36,33,39,35,34,37,37,NA,"Provide mortuary services to the City.","Recover and transport unclaimed and Medical Examiner decedents to City mortuary facilities in a timely manner.","Median time to clear and release to third party for final disposition, per case (minutes)",NA,36,37.6666666666667,36.6,"Improving","Improving","Improving"
"931",11100,"Up","No",NA,NA,NA,NA,NA,4426,6838.38645897955,7402,5304,5253,8128,5594,6337,"Met_Goal","Support programs that provide participants with the services needed to increase and tap their capacity to strengthen and revitalize the communities of New York City.","Engage young people and adults in lower income neighborhoods in community anti-poverty initiatives to support and expand their capacity.","Adult participants in Cornerstone programs (full fiscal year)",3565,6838.38645897955,5745,5382.8,"Improving","Improving","Improving"
"932",11157,"Up","No",NA,NA,NA,NA,NA,NA,420196,446000,389505,417000,425000,445672,413908,NA,"Provide medical, mental health and substance abuse services to New York City residents regardless of their ability to pay.","Expand access to care.","Unique primary care patients (seen in the last 12 months)",NA,420196,416361.666666667,416521.25,"Improving","Improving","Improving"
"933",11158,"Up","Yes",NA,NA,NA,NA,NA,75999,447095.55782906,NA,322229,28956,12649,171569,404406,NA,"Provide medical, mental health and substance abuse services to New York City residents regardless of their ability to pay.","Expand access to care.","eConsults completed",NA,447095.55782906,299401.333333333,200631.8,"Improving","Improving","Improving"
"934",11160,"Up","Yes",NA,NA,NA,NA,NA,59.96,50.2,NA,44.59,57.8,61.3,56.68,48.08,NA,"Provide medical, mental health and substance abuse services to New York City residents regardless of their ability to pay.","Expand access to care.","Follow-up appointment kept within 30 days after behavioral health discharge (%)",NA,50.2,49.7833333333333,53.422,"Improving","Improving","Not_Improving"
"935",11161,"Up","Yes",NA,NA,NA,NA,NA,39.9,41.3,37.15,39.3,39.34,38.95,39.9,42.4,NA,"Provide medical, mental health and substance abuse services to New York City residents regardless of their ability to pay.","Enhance the sustainability of the Health+Hospitals system.","MetroPlus Health Plan medical spending at Health + Hospitals (%)",NA,41.3,40.5333333333333,40.168,"Not_Improving","Improving","Improving"
"936",11164,"Up","Yes",NA,NA,NA,NA,NA,64.6,68,61.8,63.7,63.5,63.3,64.6,65.3,NA,"Provide medical, mental health and substance abuse services to New York City residents regardless of their ability to pay.","Maximize quality of care and patient satisfaction.","Patients diagnosed with diabetes who have appropriately controlled blood sugar (%)",NA,68,64.5333333333333,64.34,"Improving","Improving","Improving"
"937",11166,"Up","No",NA,NA,NA,NA,NA,NA,64,NA,NA,62,NA,64,69,NA,"Provide medical, mental health and substance abuse services to New York City residents regardless of their ability to pay.","Maximize quality of care and patient satisfaction.","Overall safety grade - acute care",NA,64,66.5,65,"Not_Improving","Not_Improving","Not_Improving"
"938",11167,"Up","No",NA,NA,NA,NA,NA,NA,50,NA,NA,72,NA,70,64,NA,"Provide medical, mental health and substance abuse services to New York City residents regardless of their ability to pay.","Maximize quality of care and patient satisfaction.","Overall safety grade - post-acute care (%)",NA,50,67,68.6666666666667,"Not_Improving","Not_Improving","Not_Improving"
